numero;Year_Birth;Education;Marital_Status;Income;Kidhome;Teenhome;Dt_Customer;Recency;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Complain;Z_CostContact;Z_Revenue;Response;user_id
2461;1950;Graduation;Married;51124.0;1;2;18-12-13;79;26;1;11;0;1;4;2;1;0;3;3;0;0;0;0;0;0;3;11;0;766
10736;1990;PhD;Single;72258.0;0;0;12-09-13;28;522;0;522;227;120;134;2;6;9;5;2;0;0;0;0;0;0;3;11;0;767
3194;1960;Master;Divorced;71466.0;0;0;05-04-14;86;412;12;546;78;182;0;1;4;4;10;1;0;0;0;0;0;0;3;11;0;768
10839;1950;Master;Widow;36283.0;2;1;14-04-14;42;6;5;5;8;0;5;2;1;0;3;4;0;0;0;0;0;0;3;11;0;769
49;1960;Master;Together;20587.0;0;0;11-05-14;39;2;3;6;4;1;9;1;1;1;2;7;0;0;0;0;0;0;3;11;0;770
4290;1960;2nCycle;Widow;30467.0;0;2;19-03-14;8;1;3;8;2;5;5;1;1;0;2;7;0;0;0;0;0;0;3;11;0;771
10219;1990;Basic;Widow;31590.0;1;0;18-06-13;40;6;2;15;6;6;3;1;1;0;3;8;0;0;0;0;0;0;3;11;0;772
4211;1950;PhD;Married;20425.0;2;0;29-10-12;5;4;12;5;3;16;17;2;2;0;3;7;0;0;0;0;0;0;3;11;0;773
1135;1940;Basic;Single;17144.0;0;1;15-02-14;96;18;2;19;0;2;6;5;3;0;4;7;0;0;0;0;0;0;3;11;0;774
6299;1960;Graduation;Married;42564.0;1;2;02-01-13;28;324;48;186;39;18;198;6;6;8;4;7;1;0;0;0;0;0;3;11;1;775
10846;1970;Graduation;Widow;43783.0;0;2;29-05-14;22;327;9;125;25;4;139;6;7;1;8;7;1;0;0;0;0;0;3;11;0;776
347;1940;Graduation;Single;40780.0;2;0;08-09-12;30;229;27;71;13;3;34;4;7;1;5;9;0;0;0;0;0;0;3;11;0;777
6543;1960;PhD;Single;62847.0;0;1;15-01-13;45;521;168;706;80;76;61;1;3;6;4;2;0;0;0;0;0;0;3;11;0;778
10446;1970;Basic;Married;82017.0;1;0;07-11-12;58;184;23;446;30;23;23;1;5;4;7;2;0;1;1;1;0;0;3;11;1;779
3479;1950;PhD;Divorced;16813.0;0;2;19-07-13;49;4;8;11;12;2;13;1;2;0;3;7;1;0;0;0;0;0;3;11;0;780
11075;1980;Graduation;Widow;51267.0;2;2;29-10-13;37;183;2;64;7;2;12;4;3;3;5;4;0;0;0;0;0;0;3;11;0;781
4442;1960;Graduation;Married;46524.0;0;2;05-04-13;70;31;19;35;26;14;52;2;1;1;5;3;0;0;0;0;0;0;3;11;0;782
199;1950;Basic;Married;45183.0;1;2;20-01-13;33;219;3;60;12;9;12;1;4;1;7;7;0;1;0;0;0;0;3;11;0;783
6722;1980;PhD;Divorced;70421.0;0;0;28-06-14;98;479;28;136;75;14;35;3;10;3;7;6;0;0;0;0;0;0;3;11;0;784
796;1950;Basic;Together;60161.0;2;1;23-10-12;17;584;44;212;46;8;177;3;11;4;8;8;0;0;0;0;0;0;3;11;0;785
3749;1990;Graduation;Single;73926.0;2;1;02-03-13;54;627;91;597;159;91;15;1;6;5;12;3;0;0;0;0;0;0;3;11;0;786
8523;1970;PhD;Widow;19329.0;2;0;14-12-13;39;24;1;16;12;2;5;3;4;0;3;8;0;0;0;0;0;0;3;11;0;787
310;1960;Graduation;Single;61872.0;0;1;13-12-13;81;330;5;159;36;27;16;4;4;4;9;4;0;0;0;0;0;0;3;11;0;788
8629;1970;Basic;Together;46984.0;0;1;26-03-13;71;19;1;10;2;1;8;1;1;0;3;5;0;0;0;0;0;0;3;11;0;789
236;1940;Basic;Married;34838.0;0;2;19-01-13;62;28;23;29;29;14;47;3;2;1;4;6;0;0;0;0;0;0;3;11;0;790
9930;1970;PhD;Single;82716.0;1;2;05-11-13;8;606;148;228;15;148;22;1;6;8;13;2;0;0;0;0;0;0;3;11;0;791
3483;1970;Basic;Together;48192.0;1;2;06-04-13;76;1039;43;204;153;58;29;3;2;8;12;8;0;1;0;1;1;0;3;11;1;792
4599;1980;Master;Together;49681.0;1;1;04-11-13;66;411;0;26;0;0;21;6;7;1;7;7;0;0;0;0;0;0;3;11;0;793
7326;1970;Basic;Single;56850.0;0;2;23-03-14;83;34;1;19;2;7;0;1;1;1;3;2;0;0;0;0;0;0;3;11;0;794
7352;1990;Basic;Divorced;55267.0;0;2;21-10-13;28;161;28;136;32;3;45;4;3;4;6;3;0;0;0;0;0;0;3;11;0;795
2350;1960;PhD;Divorced;59666.0;1;1;22-03-13;87;623;53;178;23;17;133;7;3;2;8;8;0;1;0;0;0;0;3;11;0;796
9145;1990;PhD;Divorced;72504.0;2;1;06-04-13;43;604;26;470;123;161;94;2;5;9;6;2;0;0;0;0;0;0;3;11;0;797
2964;1960;Master;Single;26872.0;0;1;16-10-13;0;3;10;8;3;16;32;1;1;1;2;6;0;0;0;0;0;0;3;11;0;798
5585;1970;PhD;Single;21359.0;0;1;20-04-13;1;12;2;17;6;1;10;2;2;0;3;8;0;0;0;0;0;0;3;11;1;799
9687;1950;Graduation;Widow;73170.0;2;0;31-05-14;1;184;174;256;50;30;32;1;5;4;6;2;0;0;0;0;0;0;3;11;0;800
3732;1940;PhD;Divorced;52750.0;0;1;04-02-13;72;393;0;239;90;69;69;6;5;7;9;4;0;0;0;0;0;0;3;11;0;801
6303;1990;Basic;Together;91820.0;2;2;23-11-13;72;410;73;747;76;161;30;0;5;5;12;1;0;0;0;0;0;0;3;11;0;802
11176;1970;Master;Divorced;65968.0;1;2;12-05-14;12;376;9;83;19;4;4;2;5;4;7;3;0;0;0;0;0;0;3;11;0;803
2986;1990;Master;Divorced;30772.0;2;1;12-03-14;89;7;2;4;2;1;4;1;1;0;2;6;0;0;0;0;0;0;3;11;0;804
7462;1980;PhD;Single;22507.0;0;1;24-11-12;67;68;0;226;51;157;68;3;10;2;4;9;0;0;0;0;0;0;3;11;0;805
3900;1940;Master;Married;65685.0;0;0;29-03-14;54;642;14;49;0;7;57;1;9;2;9;5;0;0;0;0;0;0;3;11;0;806
7034;1960;Basic;Divorced;25804.0;0;0;01-09-13;34;8;7;9;13;6;12;2;2;0;3;8;0;0;0;0;0;0;3;11;0;807
9493;1950;2nCycle;Divorced;76412.0;2;1;05-05-13;15;840;53;804;23;71;17;1;5;4;8;3;0;0;1;1;0;0;3;11;1;808
1143;1960;Graduation;Single;22063.0;2;0;08-08-13;43;7;10;13;3;11;11;2;2;0;3;7;0;0;0;0;0;0;3;11;0;809
1;1970;Basic;Single;57091.0;0;1;15-06-14;0;464;5;64;7;0;37;1;7;3;7;5;0;0;0;0;1;0;3;11;1;810
3855;1960;PhD;Together;22419.0;0;2;18-04-13;74;30;3;47;19;21;42;1;3;2;2;8;0;0;0;0;0;0;3;11;0;811
5536;1940;PhD;Together;87771.0;2;2;22-05-13;61;1492;38;287;50;57;33;1;5;10;4;6;0;1;1;1;1;0;3;11;1;812
5989;1950;Master;Divorced;78353.0;1;0;16-04-13;51;752;122;476;39;153;34;1;10;2;11;8;0;0;0;0;0;0;3;11;0;813
9499;1960;2nCycle;Widow;93404.0;0;1;07-05-13;97;1279;15;287;20;0;15;3;3;4;7;5;0;1;1;0;0;0;3;11;0;814
6768;1980;Basic;Together;37859.0;0;2;12-01-13;75;22;1;8;2;1;2;2;1;0;3;8;0;0;0;0;0;0;3;11;0;815
2150;1970;PhD;Widow;80995.0;1;1;11-05-13;83;860;28;409;73;56;56;1;8;9;4;4;0;0;0;0;0;0;3;11;0;816
6646;1960;Basic;Together;16529.0;1;2;01-03-14;23;3;0;5;13;0;1;1;1;0;3;6;0;0;0;0;0;0;3;11;0;817
4887;1960;Basic;Together;55412.0;1;1;22-11-13;65;10;5;28;11;1;8;1;2;0;3;5;0;0;0;0;0;0;3;11;0;818
8560;1970;Basic;Together;48789.0;0;1;10-09-12;94;351;16;156;7;5;145;1;6;4;7;6;0;0;0;0;0;0;3;11;0;819
3321;1960;PhD;Widow;56575.0;2;1;05-05-13;42;421;5;90;0;16;10;3;7;3;7;5;0;0;0;0;0;0;3;11;0;820
11003;1960;Basic;Married;25130.0;1;1;02-10-13;10;2;5;7;0;18;18;2;2;0;3;7;0;0;0;0;0;0;3;11;0;821
10402;1980;PhD;Widow;35441.0;2;0;14-02-13;94;25;1;9;2;1;1;2;1;0;3;8;0;0;0;0;0;0;3;11;0;822
9904;1990;2nCycle;Divorced;71391.0;0;1;29-03-13;50;336;123;274;46;123;141;5;6;5;12;3;0;0;0;0;0;0;3;11;0;823
6141;1970;Graduation;Together;49494.0;1;0;25-04-13;46;191;9;97;0;6;82;2;6;1;5;7;0;0;0;0;0;0;3;11;0;824
5687;1980;PhD;Widow;81702.0;2;1;23-09-12;98;563;50;774;28;31;187;1;7;7;12;3;0;0;0;0;0;0;3;11;0;825
10856;1960;Master;Single;45889.0;0;2;02-07-13;42;31;0;6;0;1;8;1;1;0;3;6;0;0;0;0;0;0;3;11;0;826
5121;1970;Graduation;Single;56628.0;0;0;21-03-14;30;479;5;82;7;17;171;2;7;6;5;5;1;0;0;0;0;0;3;11;0;827
4186;1940;2nCycle;Married;34026.0;0;2;05-08-13;11;18;6;15;12;8;17;3;2;1;3;5;0;0;0;0;0;0;3;11;0;828
368;1940;2nCycle;Together;40049.0;1;2;29-11-12;61;91;65;52;10;44;28;3;3;2;6;5;0;0;0;0;0;0;3;11;0;829
3312;1980;2nCycle;Together;34176.0;0;1;12-05-14;12;5;7;24;19;14;20;4;3;0;4;6;0;0;0;0;0;0;3;11;0;830
11121;1980;Basic;Married;19419.0;1;0;10-11-12;76;2;14;28;16;3;7;4;4;0;3;9;0;0;0;0;0;0;3;11;0;831
5332;1950;2nCycle;Widow;82504.0;0;1;27-07-13;2;362;50;431;134;35;54;1;3;6;7;1;0;0;0;0;0;0;3;11;0;832
5848;1990;2nCycle;Divorced;81205.0;0;2;13-01-14;43;724;74;929;97;55;130;1;5;6;7;2;1;0;1;0;1;0;3;11;1;833
10343;1970;PhD;Married;61618.0;1;2;29-09-12;27;605;91;399;0;45;205;2;3;6;8;3;0;0;0;0;0;0;3;11;0;834
5935;1940;2nCycle;Married;55284.0;0;1;24-12-12;60;547;7;140;0;7;63;3;7;5;8;5;0;0;0;0;0;0;3;11;0;835
2895;1950;2nCycle;Divorced;49980.0;0;0;23-10-13;79;104;1;54;13;9;14;2;3;1;5;5;0;0;0;0;0;0;3;11;0;836
10262;1950;Basic;Divorced;15072.0;1;0;10-05-13;96;8;2;15;0;10;18;4;3;1;3;5;0;0;0;0;0;0;3;11;0;837
7848;1950;Master;Divorced;49166.0;2;2;13-06-13;17;224;2;25;7;0;110;2;5;3;3;6;0;0;0;0;0;0;3;11;0;838
9477;1980;PhD;Widow;65324.0;2;0;11-01-14;0;384;0;102;21;32;5;3;6;2;9;4;0;0;0;0;0;0;3;11;0;839
4856;1950;Graduation;Single;82347.0;2;0;06-11-12;38;556;54;845;202;133;63;1;7;7;10;3;1;0;0;1;0;0;3;11;0;840
7186;1950;Graduation;Widow;30843.0;1;2;26-05-14;43;24;0;2;0;0;9;2;1;1;2;5;1;0;0;0;0;0;3;11;0;841
5794;1960;Master;Single;46374.0;0;0;17-03-14;1;408;0;21;0;0;17;3;7;1;7;8;0;1;0;1;0;0;3;11;1;842
1456;1990;PhD;Single;60474.0;2;0;01-04-13;25;265;199;303;234;9;170;7;10;2;12;7;0;0;0;0;0;0;3;11;0;843
4877;1990;Master;Single;38576.0;2;2;04-03-14;2;34;0;7;0;0;0;1;1;0;3;7;0;0;0;0;0;0;3;11;0;844
425;1960;PhD;Widow;55357.0;1;2;19-02-13;66;374;64;116;84;25;64;3;6;2;11;5;0;0;0;0;0;0;3;11;0;845
3007;1950;Basic;Together;37758.0;0;0;04-10-12;49;27;2;10;0;0;1;2;1;0;3;8;0;0;0;0;0;0;3;11;0;846
1031;1950;2nCycle;Widow;85710.0;0;1;05-05-13;5;600;20;350;29;30;33;1;6;9;10;2;0;0;1;0;0;0;3;11;0;847
4297;1980;Basic;Married;23228.0;1;1;26-01-14;71;13;2;18;6;1;0;2;2;0;3;8;0;0;0;0;0;0;3;11;0;848
807;1980;Master;Single;44602.0;2;1;15-02-14;35;167;2;89;0;0;34;6;6;1;4;8;0;0;0;0;0;0;3;11;0;849
9553;1950;Basic;Widow;7500.0;2;0;09-01-13;94;0;2;3;4;1;5;1;0;0;3;6;0;0;0;0;0;0;3;11;0;850
4271;1990;2nCycle;Single;38683.0;2;1;04-10-12;80;46;35;69;84;41;66;6;4;1;6;7;0;0;0;0;0;0;3;11;0;851
4120;1990;Master;Single;49514.0;2;0;17-12-13;61;88;39;78;58;13;93;2;6;1;4;7;0;0;0;0;0;0;3;11;0;852
2036;1960;Master;Married;57906.0;0;2;11-06-13;29;243;11;119;10;3;15;3;4;2;8;4;0;0;0;0;0;0;3;11;0;853
115;1940;Graduation;Together;43456.0;0;1;26-03-13;0;275;11;68;25;7;7;3;5;1;8;5;0;0;0;0;0;0;3;11;0;854
4259;1970;Basic;Single;19485.0;1;1;24-09-13;80;6;0;4;0;0;0;1;1;0;2;7;0;0;0;0;0;0;3;11;0;855
8687;1980;Master;Married;53172.0;1;1;06-05-13;54;121;62;90;68;20;125;3;2;3;8;3;0;0;0;0;0;0;3;11;0;856
2447;1970;Master;Married;30545.0;1;2;17-10-12;71;4;12;15;19;7;12;2;2;0;3;7;0;0;0;0;0;0;3;11;0;857
10140;1960;2nCycle;Widow;70123.0;1;2;28-09-13;27;1308;0;396;23;0;0;1;5;7;4;3;0;1;0;0;1;0;3;11;0;858
9353;1950;PhD;Widow;62450.0;1;2;06-01-14;61;515;47;267;62;66;38;2;5;5;4;3;0;1;0;0;0;0;3;11;0;859
3623;1940;2nCycle;Married;21675.0;2;2;11-06-14;55;4;0;16;17;4;4;3;4;0;3;7;0;0;0;0;0;0;3;11;0;860
738;1960;Graduation;Together;42395.0;0;2;04-04-14;35;48;13;57;24;15;25;4;3;1;4;7;0;0;0;0;0;0;3;11;0;861
7631;1940;Graduation;Married;61346.0;2;2;06-10-13;34;562;58;168;43;16;142;1;5;7;10;3;0;0;0;0;0;0;3;11;0;862
4789;1960;Basic;Divorced;80812.0;2;0;17-09-13;95;769;22;500;210;143;33;1;4;8;5;2;1;0;1;1;0;0;3;11;0;863
773;1960;Master;Together;42835.0;1;2;30-06-13;64;379;4;93;12;9;98;7;6;6;4;6;0;0;0;0;0;0;3;11;0;864
10602;1980;Master;Single;39922.0;2;0;14-02-13;30;29;12;59;19;1;36;2;3;0;4;8;0;0;0;0;0;0;3;11;0;865
1446;1950;Master;Together;86424.0;0;1;05-04-14;12;387;68;569;89;45;68;1;6;9;12;1;0;0;0;0;0;0;3;11;0;866
3270;1980;Graduation;Widow;17117.0;1;2;17-01-13;96;12;23;38;30;18;7;4;3;1;3;9;0;0;0;0;0;0;3;11;0;867
8443;1970;Basic;Single;24762.0;2;1;10-02-14;16;6;10;12;3;15;40;3;3;1;2;8;1;0;0;0;0;0;3;11;1;868
9653;1980;Master;Divorced;35797.0;0;0;16-10-12;16;27;1;14;4;1;21;2;2;0;3;8;0;0;0;0;0;0;3;11;0;869
8916;1950;PhD;Single;36627.0;2;0;23-07-13;78;9;1;5;0;0;1;1;0;0;3;5;0;0;0;0;0;0;3;11;0;870
8017;1950;Master;Single;51111.0;1;1;19-06-14;83;22;0;19;6;5;3;2;2;0;3;6;0;0;0;0;0;0;3;11;0;871
5830;1990;2nCycle;Together;86857.0;1;0;12-09-12;96;899;102;838;133;102;40;1;5;6;10;2;0;0;0;0;0;0;3;11;1;872
4597;1970;2nCycle;Together;82072.0;2;1;02-07-13;67;889;55;685;168;92;129;1;3;2;13;1;0;0;0;0;0;0;3;11;0;873
7023;1940;Basic;Divorced;46231.0;0;0;26-11-12;87;189;2;55;0;5;12;4;6;1;4;9;0;0;0;0;0;0;3;11;0;874
8086;1950;Basic;Single;42243.0;0;2;11-12-13;34;48;0;2;0;0;5;2;2;0;3;7;0;0;0;0;0;0;3;11;0;875
8825;1970;2nCycle;Married;51195.0;1;2;01-04-13;46;230;14;156;82;24;58;8;9;2;5;8;0;0;0;0;0;0;3;11;0;876
2930;1990;Basic;Married;68092.0;1;0;16-12-13;7;852;60;207;78;36;48;2;2;6;10;5;0;0;0;0;0;0;3;11;0;877
1928;1960;PhD;Divorced;31814.0;0;0;09-02-13;73;35;3;20;4;1;20;2;2;0;3;9;1;0;0;0;0;0;3;11;0;878
7108;1970;Graduation;Together;51390.0;2;2;08-09-12;54;205;20;47;23;2;56;6;5;2;5;5;0;0;0;0;0;0;3;11;0;879
10925;1950;2nCycle;Married;76630.0;1;1;14-01-14;93;255;31;446;40;56;175;1;3;10;11;1;0;0;0;0;0;0;3;11;0;880
9960;1970;Graduation;Single;26868.0;1;1;30-04-14;52;0;0;1;8;3;2;1;1;0;2;7;0;0;0;0;0;0;3;11;0;881
8800;1970;Master;Single;48948.0;2;2;01-02-13;53;437;8;206;160;49;42;2;7;10;5;6;1;0;0;0;0;0;3;11;1;882
9224;1980;2nCycle;Together;55260.0;2;2;12-12-12;81;825;8;53;11;0;242;2;8;10;5;6;0;0;0;0;0;0;3;11;0;883
5519;1950;Basic;Married;64090.0;0;1;07-08-13;8;316;58;161;76;51;135;1;6;9;4;5;0;0;0;0;0;0;3;11;1;884
5046;1980;Master;Widow;78331.0;0;2;23-01-14;97;756;138;354;160;169;61;2;10;6;7;4;0;0;0;0;0;0;3;11;0;885
7037;1940;PhD;Widow;37087.0;0;1;11-08-13;50;194;55;134;15;0;3;3;4;2;8;6;0;0;0;0;0;0;3;11;0;886
905;1960;Graduation;Single;21846.0;2;1;22-10-13;38;7;17;18;6;10;26;4;4;0;3;8;0;0;0;0;0;0;3;11;0;887
8624;1980;PhD;Together;81320.0;1;0;06-02-13;61;183;33;493;59;103;57;1;4;3;10;2;0;0;0;0;0;0;3;11;0;888
8945;1960;Master;Divorced;54137.0;2;2;16-08-13;46;171;0;11;0;1;20;2;4;1;4;6;0;0;0;0;0;0;3;11;0;889
6445;1940;Basic;Single;66825.0;0;0;14-07-13;73;243;101;405;29;40;40;1;4;5;6;2;0;0;0;0;0;0;3;11;0;890
2727;1990;Graduation;Widow;57100.0;2;0;04-12-13;19;181;21;69;39;3;96;1;3;3;6;3;0;0;0;0;0;0;3;11;0;891
6404;1950;Graduation;Together;58917.0;0;0;24-03-13;10;151;7;89;0;7;28;5;4;1;6;5;0;0;0;0;0;0;3;11;0;892
11074;1970;Graduation;Widow;85072.0;1;1;09-04-14;94;494;92;391;194;11;241;1;3;4;10;0;0;0;0;0;0;0;3;11;0;893
10150;1990;Graduation;Single;86429.0;0;2;21-11-13;10;464;28;873;29;18;37;0;7;4;7;2;0;0;0;1;0;0;3;11;1;894
1968;1940;2nCycle;Single;45684.0;1;2;02-12-13;37;5;1;5;10;0;7;1;1;0;2;7;0;0;0;0;0;0;3;11;0;895
6534;1980;PhD;Widow;47889.0;2;2;04-01-14;94;29;0;29;0;5;4;1;2;0;3;5;0;0;0;0;0;0;3;11;0;896
9485;1970;Basic;Widow;45921.0;2;1;10-03-14;23;102;9;49;24;3;12;1;2;1;6;4;0;0;0;0;0;0;3;11;0;897
7053;1970;Basic;Together;78420.0;1;2;29-06-13;75;604;28;674;91;28;28;1;3;10;8;1;0;0;0;0;0;0;3;11;0;898
4654;1960;2nCycle;Divorced;75114.0;2;2;07-11-13;40;571;12;523;63;60;24;1;3;10;5;2;0;0;0;0;0;0;3;11;0;899
9760;1990;PhD;Widow;52278.0;2;2;25-01-13;24;953;0;71;0;0;174;6;10;5;10;8;0;0;0;0;0;0;3;11;1;900
1048;1990;Basic;Single;35641.0;1;1;14-07-13;11;63;3;67;8;9;28;2;3;1;4;7;0;0;0;0;0;0;3;11;1;901
10619;1960;PhD;Together;95529.0;2;0;03-12-12;29;770;29;890;250;27;24;1;7;3;7;3;0;0;1;0;0;0;3;11;1;902
9308;1940;2nCycle;Divorced;62820.0;0;2;11-05-13;51;398;61;265;138;61;53;1;3;4;6;1;0;0;0;0;0;0;3;11;0;903
10505;1970;Master;Married;73113.0;0;2;26-12-13;86;741;19;154;50;9;28;1;3;4;7;2;0;0;0;0;0;0;3;11;0;904
8362;1940;Graduation;Single;84169.0;1;2;07-08-13;9;1478;19;403;0;19;0;1;7;6;6;3;0;1;1;0;0;0;3;11;1;905
2625;1970;2nCycle;Single;42607.0;1;1;17-11-13;30;156;29;56;30;32;47;2;3;2;7;3;0;0;0;0;0;0;3;11;0;906
4637;1970;Basic;Married;74637.0;0;2;18-05-13;73;960;64;464;146;0;16;1;6;9;9;3;0;0;0;1;0;0;3;11;0;907
9972;1980;Graduation;Married;46015.0;0;2;13-04-14;25;38;0;2;0;0;6;1;1;0;3;7;1;0;0;0;1;0;3;11;0;908
4483;1940;Graduation;Together;72354.0;2;0;17-04-13;67;315;26;473;220;12;182;1;2;10;6;1;0;0;0;0;0;0;3;11;0;909
4487;1970;Basic;Single;39858.0;2;0;24-01-13;67;15;20;25;2;7;26;1;2;0;4;6;0;0;0;0;0;0;3;11;1;910
4988;1990;Basic;Divorced;34469.0;1;1;04-05-14;58;19;6;20;0;5;12;3;1;1;4;4;0;0;0;0;0;0;3;11;0;911
8931;1960;Master;Together;83033.0;2;0;18-05-14;82;812;99;431;237;149;33;1;11;4;10;5;0;0;0;1;0;0;3;11;0;912
5871;1950;Graduation;Widow;24401.0;0;0;31-08-12;98;73;28;217;10;24;115;3;6;1;6;8;0;0;0;0;0;0;3;11;0;913
2008;1950;2nCycle;Widow;77583.0;0;2;10-02-14;93;372;23;384;250;12;108;1;4;5;9;2;0;0;0;1;0;0;3;11;0;914
3139;1960;Master;Divorced;74116.0;0;1;30-12-13;53;871;111;704;145;55;166;1;4;4;10;2;0;1;0;0;0;0;3;11;0;915
10037;1990;2nCycle;Together;74293.0;0;1;04-05-14;66;375;152;335;93;91;81;1;5;4;6;2;0;0;0;0;0;0;3;11;0;916
10673;1990;PhD;Together;68397.0;1;0;17-11-13;6;760;80;466;17;13;80;1;6;9;5;3;0;0;0;0;0;0;3;11;0;917
5303;1940;PhD;Married;79632.0;1;0;08-04-14;42;471;0;510;99;21;12;1;6;4;9;2;0;0;0;0;0;0;3;11;0;918
538;1990;PhD;Single;46107.0;1;0;10-02-14;78;31;9;27;16;9;33;1;1;1;4;3;0;0;0;0;0;0;3;11;0;919
7922;1950;Graduation;Divorced;64950.0;0;0;12-08-12;29;819;0;72;12;0;63;2;11;2;10;7;0;1;0;0;0;0;3;11;0;920
5692;1970;PhD;Married;25443.0;2;2;22-12-12;82;1;4;3;8;9;7;1;1;0;3;8;0;0;0;0;0;0;3;11;0;921
4843;1940;2nCycle;Married;75127.0;1;1;22-05-14;92;203;35;305;46;17;227;1;2;11;5;1;0;0;0;0;0;0;3;11;0;922
6383;1960;PhD;Together;32892.0;2;0;25-05-14;78;26;0;15;2;1;2;2;3;0;3;8;0;0;0;0;0;0;3;11;0;923
1628;1990;PhD;Single;71796.0;1;2;24-10-13;54;354;21;311;167;75;32;1;9;3;4;4;0;0;0;0;0;0;3;11;0;924
1204;1940;2nCycle;Single;67536.0;1;2;22-05-13;45;1253;0;447;23;71;35;3;11;5;11;8;0;0;0;1;0;0;3;11;0;925
3673;1960;Basic;Together;55239.0;2;0;14-07-13;59;371;17;238;23;24;106;3;7;5;11;5;0;0;0;0;0;0;3;11;0;926
760;1970;Master;Married;60554.0;2;2;09-08-13;8;588;7;76;110;15;15;2;8;4;9;6;0;0;0;0;0;0;3;11;0;927
8957;1960;PhD;Together;64831.0;0;0;10-06-13;51;480;86;249;75;86;144;8;6;3;5;6;0;0;0;0;0;0;3;11;0;928
4128;1970;Graduation;Divorced;56067.0;0;2;20-07-13;51;517;12;54;16;6;120;2;7;4;7;5;0;0;0;0;0;0;3;11;0;929
6810;1990;PhD;Divorced;82025.0;1;1;28-05-13;76;267;98;606;48;70;98;1;3;2;6;1;0;0;1;0;0;0;3;11;1;930
5386;1970;Master;Divorced;94384.0;1;2;04-03-13;62;1111;24;790;160;45;172;0;5;8;5;2;0;1;1;1;0;0;3;11;1;931
8700;1980;Basic;Divorced;14906.0;2;2;22-12-12;86;7;7;14;7;16;15;3;2;1;3;7;0;0;0;0;0;0;3;11;0;932
3202;1940;Basic;Divorced;51563.0;1;1;01-10-12;60;1166;0;48;0;0;36;1;4;4;10;8;0;1;1;0;0;0;3;11;0;933
1328;1990;Graduation;Divorced;57937.0;2;0;16-02-14;56;261;42;144;55;48;133;3;4;4;9;3;0;0;0;0;0;0;3;11;0;934
8405;1980;2nCycle;Single;68274.0;0;2;30-09-13;83;135;25;51;23;25;46;2;4;2;5;3;0;0;0;0;0;0;3;11;0;935
6515;1950;Basic;Divorced;39771.0;1;1;06-12-13;92;6;2;18;2;8;14;1;2;0;3;4;0;0;0;0;0;0;3;11;0;936
2882;1980;Basic;Married;67893.0;2;0;01-10-12;31;711;28;142;49;18;47;2;3;2;9;8;0;0;0;0;0;0;3;11;0;937
7574;1940;Master;Together;27922.0;0;0;10-05-14;80;11;0;13;2;4;11;1;2;0;3;4;0;0;0;0;0;0;3;11;0;938
6387;1940;Master;Married;52190.0;2;0;08-05-14;39;42;0;17;0;0;18;3;2;1;3;5;1;0;0;0;0;0;3;11;0;939
5320;1980;PhD;Divorced;44051.0;1;1;29-01-13;20;79;7;58;6;3;18;4;3;1;4;6;0;0;0;0;0;0;3;11;1;940
5048;1990;Master;Married;42767.0;0;2;11-05-13;53;20;6;43;19;5;38;1;3;1;2;8;0;0;0;0;0;0;3;11;0;941
8146;1940;Graduation;Married;46106.0;2;2;11-05-14;84;30;0;8;2;0;14;1;1;1;2;6;0;0;0;0;0;0;3;11;0;942
10031;1970;Basic;Divorced;16927.0;0;1;10-02-13;50;20;2;23;3;1;4;5;3;0;4;8;0;0;0;0;0;0;3;11;0;943
5748;1960;Master;Married;59754.0;0;1;01-12-12;96;115;27;44;4;146;139;3;5;2;6;5;0;0;0;0;0;0;3;11;1;944
2134;1970;Graduation;Single;53700.0;0;2;17-08-12;94;263;5;233;69;41;83;4;5;5;8;5;0;0;0;0;0;0;3;11;0;945
1523;1990;Basic;Married;59041.0;1;1;07-05-14;25;69;2;15;2;2;6;2;2;0;4;5;0;0;0;0;0;0;3;11;0;946
9665;1990;Master;Married;54237.0;1;0;27-04-13;48;267;3;30;4;0;57;4;5;2;5;6;0;0;0;0;0;0;3;11;0;947
4640;1950;2nCycle;Widow;70647.0;0;2;21-09-12;65;561;85;171;25;123;114;2;4;7;13;2;0;0;0;0;0;0;3;11;0;948
3635;1990;Basic;Together;52597.0;0;1;07-05-14;69;492;0;37;7;0;42;3;6;3;8;5;0;0;0;0;0;0;3;11;0;949
3547;1970;Basic;Together;41021.0;2;2;30-12-12;12;14;7;9;6;16;12;2;2;0;3;6;0;0;0;0;0;0;3;11;1;950
2456;1940;2nCycle;Single;40233.0;2;1;14-10-13;84;80;4;46;0;17;2;5;2;1;5;6;0;0;0;0;0;0;3;11;0;951
5633;1980;Basic;Widow;50183.0;0;0;25-06-14;47;97;12;84;13;10;15;7;3;1;6;5;0;0;0;0;0;0;3;11;0;952
7801;1980;Basic;Together;54753.0;2;1;12-09-13;87;197;107;227;7;59;131;3;5;2;11;4;0;0;0;0;0;0;3;11;0;953
10489;1950;Master;Widow;92955.0;1;2;19-08-13;35;693;21;925;31;24;84;1;6;7;9;2;0;0;1;1;0;0;3;11;1;954
